Imports Successful!
Net Init Complete.
RecordIter Setup Done.
<class 'mxnet.io.io.MXDataIter'>
<class 'mxnet.io.io.MXDataIter'>
Creating Data Loaders
<class '__main__.DataIterLoader'>
<class '__main__.DataIterLoader'>
Training Loop Started:
Epoch[0] Batch [49]:	Speed: 234.660207 samples/sec	top1-err=0.998437	top5-err=0.992500	train_loss=23616.823334
Epoch[3] Batch [9699]:	Speed: 314.460764 samples/sec	top1-err=0.713368	top5-err=0.466935	train_loss=2152771.086411
Epoch[3] Batch [9749]:	Speed: 314.710648 samples/sec	top1-err=0.713357	top5-err=0.466896	train_loss=2163913.340851
Epoch[3] Batch [9799]:	Speed: 316.373293 samples/sec	top1-err=0.713321	top5-err=0.466869	train_loss=2174926.440079
Epoch[3] Batch [9849]:	Speed: 318.340401 samples/sec	top1-err=0.713317	top5-err=0.466845	train_loss=2185906.605896
Epoch[3] Batch [9899]:	Speed: 316.811950 samples/sec	top1-err=0.713318	top5-err=0.466880	train_loss=2197048.728073
Epoch[3] Batch [9949]:	Speed: 315.849478 samples/sec	top1-err=0.713302	top5-err=0.466917	train_loss=2208142.886047
Epoch[3] Batch [9999]:	Speed: 316.419178 samples/sec	top1-err=0.713228	top5-err=0.466897	train_loss=2219128.919922
Epoch[3] Batch [10049]:	Speed: 315.758750 samples/sec	top1-err=0.713277	top5-err=0.466898	train_loss=2230431.014832
Epoch[3] Batch [10099]:	Speed: 318.078721 samples/sec	top1-err=0.713292	top5-err=0.466942	train_loss=2241573.310837
Epoch[3] Batch [10149]:	Speed: 318.494422 samples/sec	top1-err=0.713256	top5-err=0.466858	train_loss=2252568.197403
Epoch[3] Batch [10199]:	Speed: 316.399239 samples/sec	top1-err=0.713226	top5-err=0.466896	train_loss=2263760.900925
Epoch[3] Batch [10249]:	Speed: 316.967347 samples/sec	top1-err=0.713131	top5-err=0.466774	train_loss=2274683.700577
Epoch[3] Batch [10299]:	Speed: 317.881218 samples/sec	top1-err=0.713123	top5-err=0.466787	train_loss=2285833.252747
Epoch[3] Batch [10349]:	Speed: 317.916622 samples/sec	top1-err=0.713172	top5-err=0.466816	train_loss=2296965.706497
Epoch[3] Batch [10399]:	Speed: 317.833411 samples/sec	top1-err=0.713202	top5-err=0.466824	train_loss=2308050.181229
Epoch[3] Batch [10449]:	Speed: 317.869587 samples/sec	top1-err=0.713251	top5-err=0.466876	train_loss=2319201.736115
Epoch[3] Batch [10499]:	Speed: 317.642317 samples/sec	top1-err=0.713240	top5-err=0.466897	train_loss=2330293.762558
Epoch[3] Batch [10549]:	Speed: 318.024140 samples/sec	top1-err=0.713209	top5-err=0.466871	train_loss=2341224.272583
Epoch[3] Batch [10599]:	Speed: 316.890565 samples/sec	top1-err=0.713249	top5-err=0.466899	train_loss=2352371.864319
Epoch[3] Batch [10649]:	Speed: 314.542889 samples/sec	top1-err=0.713254	top5-err=0.466951	train_loss=2363524.905533
Epoch[3] Batch [10699]:	Speed: 315.272340 samples/sec	top1-err=0.713270	top5-err=0.466942	train_loss=2374614.053375
Epoch[3] Batch [10749]:	Speed: 315.490216 samples/sec	top1-err=0.713263	top5-err=0.466952	train_loss=2385753.943680
Epoch[3] Batch [10799]:	Speed: 316.759739 samples/sec	top1-err=0.713258	top5-err=0.466926	train_loss=2396766.909454
Epoch[3] Batch [10849]:	Speed: 298.630719 samples/sec	top1-err=0.713321	top5-err=0.466917	train_loss=2407822.617981
Epoch[3] Batch [10899]:	Speed: 317.588494 samples/sec	top1-err=0.713341	top5-err=0.466937	train_loss=2418933.515442
Epoch[3] Batch [10949]:	Speed: 318.069811 samples/sec	top1-err=0.713273	top5-err=0.466859	train_loss=2429780.287125
Epoch[3] Batch [10999]:	Speed: 319.099086 samples/sec	top1-err=0.713220	top5-err=0.466847	train_loss=2440674.328232
Epoch[3] Batch [11049]:	Speed: 318.754546 samples/sec	top1-err=0.713206	top5-err=0.466851	train_loss=2451742.105530
Epoch[3] Batch [11099]:	Speed: 318.194133 samples/sec	top1-err=0.713178	top5-err=0.466840	train_loss=2462750.373657
Epoch[3] Batch [11149]:	Speed: 318.092539 samples/sec	top1-err=0.713168	top5-err=0.466844	train_loss=2473928.327560
Epoch[3] Batch [11199]:	Speed: 318.016853 samples/sec	top1-err=0.713093	top5-err=0.466729	train_loss=2484666.114304
Epoch[3] Batch [11249]:	Speed: 319.643784 samples/sec	top1-err=0.713014	top5-err=0.466657	train_loss=2495486.515961
Epoch[3] Batch [11299]:	Speed: 319.827630 samples/sec	top1-err=0.713016	top5-err=0.466719	train_loss=2506734.948898
Epoch[3] Batch [11349]:	Speed: 319.027584 samples/sec	top1-err=0.713002	top5-err=0.466713	train_loss=2517756.334473
Epoch[3] Batch [11399]:	Speed: 318.743554 samples/sec	top1-err=0.712956	top5-err=0.466680	train_loss=2528704.457718
Epoch[3] Batch [11449]:	Speed: 319.612089 samples/sec	top1-err=0.712892	top5-err=0.466650	train_loss=2539706.675110
Epoch[3] Batch [11499]:	Speed: 317.012012 samples/sec	top1-err=0.712883	top5-err=0.466606	train_loss=2550616.983673
Epoch[3] Batch [11549]:	Speed: 315.824752 samples/sec	top1-err=0.712883	top5-err=0.466575	train_loss=2561650.994156
Epoch[3] Batch [11599]:	Speed: 316.693160 samples/sec	top1-err=0.712866	top5-err=0.466595	train_loss=2572821.867676
Epoch[3] Batch [11649]:	Speed: 317.137801 samples/sec	top1-err=0.712876	top5-err=0.466617	train_loss=2583885.660095
Epoch[3] Batch [11699]:	Speed: 316.706147 samples/sec	top1-err=0.712877	top5-err=0.466629	train_loss=2595032.029099
Epoch[3] Batch [11749]:	Speed: 318.223208 samples/sec	top1-err=0.712838	top5-err=0.466578	train_loss=2606011.688034
Epoch[3] Batch [11799]:	Speed: 318.515358 samples/sec	top1-err=0.712699	top5-err=0.466495	train_loss=2616613.981598
Epoch[3] Batch [11849]:	Speed: 317.485296 samples/sec	top1-err=0.712677	top5-err=0.466454	train_loss=2627557.868942
Epoch[3] Batch [11899]:	Speed: 316.736499 samples/sec	top1-err=0.712696	top5-err=0.466427	train_loss=2638616.306549
Epoch[3] Batch [11949]:	Speed: 317.413855 samples/sec	top1-err=0.712628	top5-err=0.466355	train_loss=2649455.961288
Epoch[3] Batch [11999]:	Speed: 317.960598 samples/sec	top1-err=0.712633	top5-err=0.466417	train_loss=2660709.397049
Epoch[3] Batch [12049]:	Speed: 318.097936 samples/sec	top1-err=0.712644	top5-err=0.466403	train_loss=2671641.647491
Epoch[3] Batch [12099]:	Speed: 319.628255 samples/sec	top1-err=0.712594	top5-err=0.466370	train_loss=2682614.423111
Epoch[3] Batch [12149]:	Speed: 318.119439 samples/sec	top1-err=0.712576	top5-err=0.466368	train_loss=2693594.995865
Epoch[3] Batch [12199]:	Speed: 316.479515 samples/sec	top1-err=0.712553	top5-err=0.466342	train_loss=2704593.260468
Epoch[3] Batch [12249]:	Speed: 319.523690 samples/sec	top1-err=0.712532	top5-err=0.466254	train_loss=2715506.235336
Epoch[3] Batch [12299]:	Speed: 319.242011 samples/sec	top1-err=0.712491	top5-err=0.466220	train_loss=2726395.640823
Epoch[3] Batch [12349]:	Speed: 319.970424 samples/sec	top1-err=0.712476	top5-err=0.466160	train_loss=2737244.514557
Epoch[3] Batch [12399]:	Speed: 318.468591 samples/sec	top1-err=0.712462	top5-err=0.466116	train_loss=2748183.243668
Epoch[3] Batch [12449]:	Speed: 318.561859 samples/sec	top1-err=0.712403	top5-err=0.466049	train_loss=2759051.831711
Epoch[3] Batch [12499]:	Speed: 318.799276 samples/sec	top1-err=0.712380	top5-err=0.466005	train_loss=2769966.820724
Epoch[3] Batch [12549]:	Speed: 320.557419 samples/sec	top1-err=0.712385	top5-err=0.465995	train_loss=2780974.407486
Epoch[3] Batch [12599]:	Speed: 319.608017 samples/sec	top1-err=0.712376	top5-err=0.465879	train_loss=2791720.184479
Epoch[3] Batch [12649]:	Speed: 319.278463 samples/sec	top1-err=0.712363	top5-err=0.465842	train_loss=2802688.020706
Epoch[3] Batch [12699]:	Speed: 293.901523 samples/sec	top1-err=0.712379	top5-err=0.465858	train_loss=2813718.478638
Epoch[3] Batch [12749]:	Speed: 319.864750 samples/sec	top1-err=0.712395	top5-err=0.465914	train_loss=2825018.651352
Epoch[3] Batch [12799]:	Speed: 319.189406 samples/sec	top1-err=0.712402	top5-err=0.465933	train_loss=2836209.063080
Epoch[3] Batch [12849]:	Speed: 319.783670 samples/sec	top1-err=0.712332	top5-err=0.465883	train_loss=2847146.406021
Epoch[3] Batch [12899]:	Speed: 317.734988 samples/sec	top1-err=0.712345	top5-err=0.465875	train_loss=2858249.572189
Epoch[3] Batch [12949]:	Speed: 319.655979 samples/sec	top1-err=0.712326	top5-err=0.465830	train_loss=2869137.302322
Epoch[3] Batch [12999]:	Speed: 319.295986 samples/sec	top1-err=0.712353	top5-err=0.465831	train_loss=2880167.123215
Epoch[3] Batch [13049]:	Speed: 319.532171 samples/sec	top1-err=0.712304	top5-err=0.465767	train_loss=2890905.718201
Epoch[3] Batch [13099]:	Speed: 319.641591 samples/sec	top1-err=0.712337	top5-err=0.465755	train_loss=2902069.514511
Epoch[3] Batch [13149]:	Speed: 319.499563 samples/sec	top1-err=0.712280	top5-err=0.465663	train_loss=2912945.389282
Epoch[3] Batch [13199]:	Speed: 319.899011 samples/sec	top1-err=0.712274	top5-err=0.465651	train_loss=2923964.450607
Epoch[3] Batch [13249]:	Speed: 320.174923 samples/sec	top1-err=0.712314	top5-err=0.465633	train_loss=2934966.034485
Epoch[3] Batch [13299]:	Speed: 320.073144 samples/sec	top1-err=0.712292	top5-err=0.465605	train_loss=2946026.903946
Epoch[3] Batch [13349]:	Speed: 319.774497 samples/sec	top1-err=0.712283	top5-err=0.465605	train_loss=2957122.145279
Epoch[3] Batch [13399]:	Speed: 319.722767 samples/sec	top1-err=0.712260	top5-err=0.465571	train_loss=2968073.289185
Epoch[3] Batch [13449]:	Speed: 319.765576 samples/sec	top1-err=0.712228	top5-err=0.465549	train_loss=2979149.689972
Epoch[3] Batch [13499]:	Speed: 292.454881 samples/sec	top1-err=0.712264	top5-err=0.465557	train_loss=2990284.493896
Epoch[3] Batch [13549]:	Speed: 317.034207 samples/sec	top1-err=0.712242	top5-err=0.465500	train_loss=3001078.966827
Epoch[3] Batch [13599]:	Speed: 316.516458 samples/sec	top1-err=0.712252	top5-err=0.465506	train_loss=3012193.486511
Epoch[3] Batch [13649]:	Speed: 316.006403 samples/sec	top1-err=0.712240	top5-err=0.465473	train_loss=3023098.271225
Epoch[3] Batch [13699]:	Speed: 315.783244 samples/sec	top1-err=0.712231	top5-err=0.465481	train_loss=3034276.807114
Epoch[3] Batch [13749]:	Speed: 316.158843 samples/sec	top1-err=0.712214	top5-err=0.465520	train_loss=3045342.097748
Epoch[3] Batch [13799]:	Speed: 316.258579 samples/sec	top1-err=0.712219	top5-err=0.465520	train_loss=3056496.289612
Epoch[3] Batch [13849]:	Speed: 316.988735 samples/sec	top1-err=0.712164	top5-err=0.465495	train_loss=3067386.655731
Epoch[3] Batch [13899]:	Speed: 318.895246 samples/sec	top1-err=0.712080	top5-err=0.465483	train_loss=3078426.896255
Epoch[3] Batch [13949]:	Speed: 319.538098 samples/sec	top1-err=0.712087	top5-err=0.465487	train_loss=3089527.095581
Epoch[3] Batch [13999]:	Speed: 320.030925 samples/sec	top1-err=0.712059	top5-err=0.465465	train_loss=3100487.677902
Epoch[3] Batch [14049]:	Speed: 319.442942 samples/sec	top1-err=0.712020	top5-err=0.465460	train_loss=3111511.548920
Epoch[3] Batch [14099]:	Speed: 319.982232 samples/sec	top1-err=0.711978	top5-err=0.465422	train_loss=3122305.923706
Epoch[3] Batch [14149]:	Speed: 320.200634 samples/sec	top1-err=0.711995	top5-err=0.465428	train_loss=3133468.800751
Epoch[3] Batch [14199]:	Speed: 319.510166 samples/sec	top1-err=0.711987	top5-err=0.465419	train_loss=3144500.491470
Epoch[3] Batch [14249]:	Speed: 319.534020 samples/sec	top1-err=0.711946	top5-err=0.465386	train_loss=3155496.098572
Epoch[3] Batch [14299]:	Speed: 319.647103 samples/sec	top1-err=0.711930	top5-err=0.465356	train_loss=3166561.568161
Epoch[3] Batch [14349]:	Speed: 319.691277 samples/sec	top1-err=0.711842	top5-err=0.465292	train_loss=3177380.199020
Epoch[3] Batch [14399]:	Speed: 318.191523 samples/sec	top1-err=0.711770	top5-err=0.465243	train_loss=3188209.872009
Epoch[3] Batch [14449]:	Speed: 319.125428 samples/sec	top1-err=0.711746	top5-err=0.465183	train_loss=3199027.989990
Epoch[3] Batch [14499]:	Speed: 319.221252 samples/sec	top1-err=0.711727	top5-err=0.465172	train_loss=3210174.949661
Epoch[3] Batch [14549]:	Speed: 319.219104 samples/sec	top1-err=0.711714	top5-err=0.465165	train_loss=3221126.678421
Epoch[3] Batch [14599]:	Speed: 319.676155 samples/sec	top1-err=0.711724	top5-err=0.465224	train_loss=3232358.625626
Epoch[3] Batch [14649]:	Speed: 319.835740 samples/sec	top1-err=0.711770	top5-err=0.465221	train_loss=3243443.940384
Epoch[3] Batch [14699]:	Speed: 319.722508 samples/sec	top1-err=0.711719	top5-err=0.465169	train_loss=3254229.858490
Epoch[3] Batch [14749]:	Speed: 319.306924 samples/sec	top1-err=0.711735	top5-err=0.465159	train_loss=3265309.713043
Epoch[3] Batch [14799]:	Speed: 319.571163 samples/sec	top1-err=0.711726	top5-err=0.465147	train_loss=3276379.041779
Epoch[3] Batch [14849]:	Speed: 320.259954 samples/sec	top1-err=0.711735	top5-err=0.465169	train_loss=3287557.834152
Epoch[3] Batch [14899]:	Speed: 319.728791 samples/sec	top1-err=0.711768	top5-err=0.465159	train_loss=3298542.121414
Epoch[3] Batch [14949]:	Speed: 320.193652 samples/sec	top1-err=0.711735	top5-err=0.465105	train_loss=3309306.636581
Epoch[3] Batch [14999]:	Speed: 320.452949 samples/sec	top1-err=0.711764	top5-err=0.465156	train_loss=3320447.108337
Epoch[3] Batch [15049]:	Speed: 320.532271 samples/sec	top1-err=0.711808	top5-err=0.465119	train_loss=3331458.928040
Epoch[3] Batch [15099]:	Speed: 319.156093 samples/sec	top1-err=0.711793	top5-err=0.465105	train_loss=3342375.094421
Epoch[3] Batch [15149]:	Speed: 319.280780 samples/sec	top1-err=0.711781	top5-err=0.465072	train_loss=3353445.273987
Epoch[3] Batch [15199]:	Speed: 319.819270 samples/sec	top1-err=0.711768	top5-err=0.465068	train_loss=3364475.674896
Epoch[3] Batch [15249]:	Speed: 320.263500 samples/sec	top1-err=0.711759	top5-err=0.465065	train_loss=3375578.515427
Epoch[3] Batch [15299]:	Speed: 320.123255 samples/sec	top1-err=0.711747	top5-err=0.465039	train_loss=3386482.063507
Epoch[3] Batch [15349]:	Speed: 319.690950 samples/sec	top1-err=0.711770	top5-err=0.465053	train_loss=3397632.374741
Epoch[3] Batch [15399]:	Speed: 319.537999 samples/sec	top1-err=0.711790	top5-err=0.465068	train_loss=3408682.289780
Epoch[3] Batch [15449]:	Speed: 320.059085 samples/sec	top1-err=0.711792	top5-err=0.465085	train_loss=3419916.888412
Epoch[3] Batch [15499]:	Speed: 319.710079 samples/sec	top1-err=0.711811	top5-err=0.465120	train_loss=3430982.927231
Epoch[3] Batch [15549]:	Speed: 319.669516 samples/sec	top1-err=0.711798	top5-err=0.465093	train_loss=3441988.957794
Epoch[3] Batch [15599]:	Speed: 319.498810 samples/sec	top1-err=0.711831	top5-err=0.465142	train_loss=3453247.130905
Epoch[3] Batch [15649]:	Speed: 320.042234 samples/sec	top1-err=0.711803	top5-err=0.465095	train_loss=3464005.828125
Epoch[3] Batch [15699]:	Speed: 320.276086 samples/sec	top1-err=0.711749	top5-err=0.465069	train_loss=3474842.455429
Epoch[3] Batch [15749]:	Speed: 319.598375 samples/sec	top1-err=0.711673	top5-err=0.465018	train_loss=3485615.758270
Epoch[3] Batch [15799]:	Speed: 319.546854 samples/sec	top1-err=0.711678	top5-err=0.465000	train_loss=3496578.335388
Epoch[3] Batch [15849]:	Speed: 318.349273 samples/sec	top1-err=0.711656	top5-err=0.464984	train_loss=3507564.685226
Epoch[3] Batch [15899]:	Speed: 318.974708 samples/sec	top1-err=0.711648	top5-err=0.464959	train_loss=3518591.750931
Epoch[3] Batch [15949]:	Speed: 319.569892 samples/sec	top1-err=0.711659	top5-err=0.464928	train_loss=3529561.188400
Epoch[3] Batch [15999]:	Speed: 298.535600 samples/sec	top1-err=0.711627	top5-err=0.464870	train_loss=3540356.120392
Epoch[3] Batch [16049]:	Speed: 318.839248 samples/sec	top1-err=0.711628	top5-err=0.464867	train_loss=3551306.726562
Epoch[3] Batch [16099]:	Speed: 319.340375 samples/sec	top1-err=0.711621	top5-err=0.464885	train_loss=3562317.596176
Epoch[3] Batch [16149]:	Speed: 319.057282 samples/sec	top1-err=0.711646	top5-err=0.464878	train_loss=3573427.056534
Epoch[3] Batch [16199]:	Speed: 318.990037 samples/sec	top1-err=0.711608	top5-err=0.464819	train_loss=3584154.888992
Epoch[3] Batch [16249]:	Speed: 320.187006 samples/sec	top1-err=0.711601	top5-err=0.464785	train_loss=3595112.593018
Epoch[3] Batch [16299]:	Speed: 319.505937 samples/sec	top1-err=0.711612	top5-err=0.464804	train_loss=3606226.748123
Epoch[3] Batch [16349]:	Speed: 298.304819 samples/sec	top1-err=0.711575	top5-err=0.464734	train_loss=3616870.080948
Epoch[3] Batch [16399]:	Speed: 317.739734 samples/sec	top1-err=0.711546	top5-err=0.464707	train_loss=3627767.848419
Epoch[3] Batch [16449]:	Speed: 318.608502 samples/sec	top1-err=0.711542	top5-err=0.464720	train_loss=3638785.770554
Epoch[3] Batch [16499]:	Speed: 318.287390 samples/sec	top1-err=0.711530	top5-err=0.464717	train_loss=3649641.625992
Epoch[3] Batch [16549]:	Speed: 318.345777 samples/sec	top1-err=0.711499	top5-err=0.464678	train_loss=3660504.443222
Epoch[3] Batch [16599]:	Speed: 312.705725 samples/sec	top1-err=0.711530	top5-err=0.464677	train_loss=3671586.419250
Epoch[3] Batch [16649]:	Speed: 316.045297 samples/sec	top1-err=0.711479	top5-err=0.464642	train_loss=3682524.968674
Epoch[3] Batch [16699]:	Speed: 315.657763 samples/sec	top1-err=0.711478	top5-err=0.464644	train_loss=3693524.149368
Epoch[3] Batch [16749]:	Speed: 316.792516 samples/sec	top1-err=0.711537	top5-err=0.464658	train_loss=3704702.847031
Epoch[3] Batch [16799]:	Speed: 317.053558 samples/sec	top1-err=0.711509	top5-err=0.464642	train_loss=3715674.100784
Epoch[3] Batch [16849]:	Speed: 316.527797 samples/sec	top1-err=0.711537	top5-err=0.464663	train_loss=3726813.391174
Epoch[3] Batch [16899]:	Speed: 316.531066 samples/sec	top1-err=0.711550	top5-err=0.464672	train_loss=3738030.333450
Epoch[3] Batch [16949]:	Speed: 316.874210 samples/sec	top1-err=0.711510	top5-err=0.464640	train_loss=3748912.469376
Epoch[3] Batch [16999]:	Speed: 316.943343 samples/sec	top1-err=0.711453	top5-err=0.464574	train_loss=3759556.799667
Epoch[3] Batch [17049]:	Speed: 317.920704 samples/sec	top1-err=0.711425	top5-err=0.464547	train_loss=3770526.683594
Epoch[3] Batch [17099]:	Speed: 317.471088 samples/sec	top1-err=0.711431	top5-err=0.464532	train_loss=3781518.286606
Epoch[3] Batch [17149]:	Speed: 315.767152 samples/sec	top1-err=0.711422	top5-err=0.464518	train_loss=3792594.143692
Epoch[3] Batch [17199]:	Speed: 317.292137 samples/sec	top1-err=0.711414	top5-err=0.464478	train_loss=3803550.219269
Epoch[3] Batch [17249]:	Speed: 316.883682 samples/sec	top1-err=0.711392	top5-err=0.464464	train_loss=3814572.121384
Epoch[3] Batch [17299]:	Speed: 317.008208 samples/sec	top1-err=0.711396	top5-err=0.464490	train_loss=3825661.514542
Epoch[3] Batch [17349]:	Speed: 318.390869 samples/sec	top1-err=0.711363	top5-err=0.464461	train_loss=3836612.088318
Epoch[3] Batch [17399]:	Speed: 317.762091 samples/sec	top1-err=0.711362	top5-err=0.464464	train_loss=3847606.718521
Epoch[3] Batch [17449]:	Speed: 319.139565 samples/sec	top1-err=0.711381	top5-err=0.464453	train_loss=3858725.704361
Epoch[3] Batch [17499]:	Speed: 317.360897 samples/sec	top1-err=0.711369	top5-err=0.464437	train_loss=3869641.094864
Epoch[3] Batch [17549]:	Speed: 318.234496 samples/sec	top1-err=0.711389	top5-err=0.464452	train_loss=3880844.100708
Epoch[3] Batch [17599]:	Speed: 318.467994 samples/sec	top1-err=0.711366	top5-err=0.464466	train_loss=3891925.124695
Epoch[3] Batch [17649]:	Speed: 318.566418 samples/sec	top1-err=0.711329	top5-err=0.464425	train_loss=3902668.207932
Epoch[3] Batch [17699]:	Speed: 317.593634 samples/sec	top1-err=0.711329	top5-err=0.464442	train_loss=3913742.778091
Epoch[3] Batch [17749]:	Speed: 315.358372 samples/sec	top1-err=0.711339	top5-err=0.464421	train_loss=3924715.866592
Epoch[3] Batch [17799]:	Speed: 316.287712 samples/sec	top1-err=0.711324	top5-err=0.464387	train_loss=3935617.707794
Epoch[3] Batch [17849]:	Speed: 316.139399 samples/sec	top1-err=0.711316	top5-err=0.464375	train_loss=3946602.371704
Epoch[3] Batch [17899]:	Speed: 317.375854 samples/sec	top1-err=0.711327	top5-err=0.464403	train_loss=3957820.934952
Epoch[3] Batch [17949]:	Speed: 317.638423 samples/sec	top1-err=0.711301	top5-err=0.464393	train_loss=3968801.066040
Epoch[3] Batch [17999]:	Speed: 317.360590 samples/sec	top1-err=0.711303	top5-err=0.464393	train_loss=3979765.197388
Epoch[3] Batch [18049]:	Speed: 317.440843 samples/sec	top1-err=0.711266	top5-err=0.464340	train_loss=3990589.900665
Epoch[3] Batch [18099]:	Speed: 318.263956 samples/sec	top1-err=0.711245	top5-err=0.464315	train_loss=4001522.484619
Epoch[3] Batch [18149]:	Speed: 319.419482 samples/sec	top1-err=0.711235	top5-err=0.464317	train_loss=4012523.041840
Epoch[3] Batch [18199]:	Speed: 319.023254 samples/sec	top1-err=0.711247	top5-err=0.464292	train_loss=4023526.417191
Epoch[3] Batch [18249]:	Speed: 318.961428 samples/sec	top1-err=0.711259	top5-err=0.464291	train_loss=4034487.562347
Epoch[3] Batch [18299]:	Speed: 318.619718 samples/sec	top1-err=0.711248	top5-err=0.464273	train_loss=4045560.253769
Epoch[3] Batch [18349]:	Speed: 318.748278 samples/sec	top1-err=0.711272	top5-err=0.464293	train_loss=4056847.467758
